Event 1 BX 0
SwMuon 2 pT: 40.5, eta: -1.48987, phi: 1.9635, Q: -1

Event 2504 BX 111
SwMuon 1 pT: 62.5, eta: -1.67475, phi: 2.02894, Q: 1
SwMuon 2 pT: 65, eta: 1.653, phi: -1.0472, Q: -1

Event 2505 BX 0
SwMuon 1 pT: 0, eta: 0, phi: 0, Q: 0
SwMuon 2 pT: 65.5, eta: 1.28325, phi: -0.458148, Q: -1

Event 2506 BX 1
SwMuon 1 pT: 27, eta: -2.175, phi: -2.26893, Q: 1
SwMuon 2 pT: 49, eta: 2.18587, phi: 0.959931, Q: -1

Event 2507 BX 10
SwMuon 1 pT: 111, eta: -0.41325, phi: -2.60709, Q: 1
SwMuon 2 pT: 126, eta: 0.41325, phi: 0.599957, Q: -1

Event 2508 BX 11
SwMuon 1 pT: 12.5, eta: -2.01187, phi: 2.11621, Q: 1
SwMuon 2 pT: 12.5, eta: 2.02275, phi: -0.763581, Q: -1

Event 2509 BX 100
SwMuon 1 pT: 130.5, eta: 1.33763, phi: 2.53073, Q: 1
SwMuon 2 pT: 48, eta: -1.38112, phi: -0.556324, Q: -1

Event 2510 BX 101
SwMuon 1 pT: 54.5, eta: -0.84825, phi: -0.0327253, Q: 1
SwMuon 2 pT: 59, eta: 0.880875, phi: -3.05433, Q: -1

Event 2511 BX 110
SwMuon 1 pT: 40, eta: -1.59862, phi: 2.24711, Q: 1
SwMuon 2 pT: 42.5, eta: 1.58775, phi: -0.730856, Q: -1

Event 2512 BX 111
SwMuon 1 pT: 140, eta: 0.10875, phi: 0.70904, Q: 1
SwMuon 2 pT: 140, eta: -0.10875, phi: -2.38892, Q: -1

Event 2513 BX 0
SwMuon 1 pT: 22, eta: 2.001, phi: 0.654498, Q: 1
SwMuon 2 pT: 18.5, eta: -2.01187, phi: -2.34529, Q: -1

Event 2514 BX 1
SwMuon 1 pT: 120.5, eta: -1.12013, phi: 2.14894, Q: 1
SwMuon 2 pT: 100.5, eta: 1.0005, phi: -0.938114, Q: -1

Event 2515 BX 10
SwMuon 1 pT: 200.5, eta: 0.97875, phi: -0.676315, Q: 1
SwMuon 2 pT: 80.5, eta: -0.97875, phi: 2.51982, Q: -1

Event 2516 BX 11
SwMuon 1 pT: 18, eta: 0.10875, phi: -2.79253, Q: 1
SwMuon 2 pT: 17, eta: -0.163125, phi: 0.654498, Q: -1

Event 2517 BX 100
SwMuon 1 pT: 8.5, eta: 1.31588, phi: -2.61799, Q: 1
SwMuon 2 pT: 12.5, eta: -1.31588, phi: 0.959931, Q: -1

Event 2518 BX 101
SwMuon 1 pT: 31, eta: -1.68562, phi: 0.894481, Q: 1
SwMuon 2 pT: 33.5, eta: 1.6965, phi: -2.13803, Q: -1

Event 2519 BX 110
SwMuon 1 pT: 70.5, eta: -1.31588, phi: 1.309, Q: 1
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2520 BX 111
SwMuon 1 pT: 44.5, eta: -0.261, phi: -1.5817, Q: 1
SwMuon 2 pT: 52, eta: 0.228375, phi: 1.65806, Q: -1

Event 2521 BX 0
SwMuon 1 pT: 25.5, eta: 0.84825, phi: -3.06523, Q: 1
SwMuon 2 pT: 13, eta: -0.84825, phi: 0.316341, Q: -1

Event 2522 BX 1
SwMuon 1 pT: 21, eta: -1.8705, phi: -0.70904, Q: 1
SwMuon 2 pT: 18.5, eta: 1.83788, phi: 2.59618, Q: -1

Event 2523 BX 10
SwMuon 1 pT: 80.5, eta: 1.07662, phi: 2.38892, Q: 1
SwMuon 2 pT: 35.5, eta: -1.07662, phi: -0.676315, Q: -1

Event 2524 BX 11
SwMuon 1 pT: 120.5, eta: 0.924375, phi: 2.91252, Q: 1
SwMuon 2 pT: 140.5, eta: -0.924375, phi: -0.174532, Q: -1

Event 2525 BX 100
SwMuon 1 pT: 51, eta: 1.66387, phi: 1.55989, Q: 1
SwMuon 2 pT: 53, eta: -1.70738, phi: -1.50535, Q: -1

Event 2526 BX 101
SwMuon 1 pT: 38, eta: -2.3925, phi: -2.2362, Q: 1
SwMuon 2 pT: 46.5, eta: 2.38162, phi: 0.938114, Q: -1

Event 2527 BX 110
SwMuon 1 pT: 4.5, eta: -2.01187, phi: -2.21439, Q: 1
SwMuon 2 pT: 9, eta: 2.001, phi: 1.41808, Q: -1

Event 2528 BX 111
SwMuon 1 pT: 44, eta: 0.554625, phi: -2.1053, Q: 1
SwMuon 2 pT: 48.5, eta: -0.609, phi: 1.15628, Q: -1

Event 2529 BX 0
SwMuon 1 pT: 45.5, eta: 1.70738, phi: -2.77071, Q: 1
SwMuon 2 pT: 65.5, eta: -1.72913, phi: 0.447241, Q: -1

Event 2530 BX 1
SwMuon 1 pT: 61.5, eta: 1.71825, phi: -0.0218163, Q: 1
SwMuon 2 pT: 105, eta: -1.72913, phi: -3.10887, Q: -1

Event 2531 BX 10
SwMuon 1 pT: 10.5, eta: 1.31588, phi: 1.48353, Q: 1
SwMuon 2 pT: 12, eta: -1.5225, phi: -1.33081, Q: -1

Event 2532 BX 11
SwMuon 1 pT: 140, eta: 0.054375, phi: 1.1781, Q: 1
SwMuon 2 pT: 140, eta: -0.054375, phi: -1.93077, Q: -1

Event 2533 BX 100
SwMuon 1 pT: 40.5, eta: 1.02225, phi: 1.47262, Q: 1
SwMuon 2 pT: 45.5, eta: -1.07662, phi: -1.55989, Q: -1

Event 2534 BX 101
SwMuon 1 pT: 140, eta: 0, phi: 0.807215, Q: 1
SwMuon 2 pT: 49, eta: 0.06525, phi: -2.30165, Q: -1

Event 2535 BX 110
SwMuon 1 pT: 54.5, eta: 0.554625, phi: -0.70904, Q: 1
SwMuon 2 pT: 37, eta: -0.554625, phi: 2.57436, Q: -1

Event 2536 BX 111
SwMuon 1 pT: 111, eta: -0.609, phi: -1.94168, Q: 1
SwMuon 2 pT: 108, eta: 0.641625, phi: 1.25445, Q: -1

Event 2537 BX 0
SwMuon 1 pT: 90.5, eta: -1.31588, phi: -0.632681, Q: 1
SwMuon 2 pT: 90.5, eta: 1.31588, phi: 2.55254, Q: -1

Event 2538 BX 1
SwMuon 1 pT: 7.5, eta: 1.31588, phi: -2.8907, Q: 1
SwMuon 2 pT: 45.5, eta: -1.31588, phi: 0.305433, Q: -1

Event 2539 BX 10
SwMuon 1 pT: 25.5, eta: -1.31588, phi: 1.85441, Q: 1
SwMuon 2 pT: 45.5, eta: 1.31588, phi: -1.21082, Q: -1

Event 2540 BX 11
SwMuon 1 pT: 9, eta: 1.94662, phi: 0.632682, Q: 1
SwMuon 2 pT: 8.5, eta: -1.9575, phi: -2.15985, Q: -1

Event 2541 BX 100
SwMuon 1 pT: 0, eta: 0, phi: 0, Q: 0
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2542 BX 101
SwMuon 1 pT: 0, eta: 0, phi: 0, Q: 0
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2543 BX 110
SwMuon 1 pT: 0, eta: 0, phi: 0, Q: 0
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2544 BX 111
SwMuon 1 pT: 18.5, eta: 1.31588, phi: -2.93434, Q: 1
SwMuon 2 pT: 25.5, eta: -1.31588, phi: 0.370882, Q: -1

Event 2545 BX 0
SwMuon 1 pT: 25.5, eta: 1.19625, phi: 1.16719, Q: 1
SwMuon 2 pT: 90.5, eta: -1.19625, phi: -1.78896, Q: -1

Event 2546 BX 1
SwMuon 1 pT: 18, eta: -1.90313, phi: -1.26536, Q: 1
SwMuon 2 pT: 26, eta: 1.914, phi: 2.02894, Q: -1

Event 2547 BX 10
SwMuon 1 pT: 51, eta: -0.880875, phi: -2.42164, Q: 1
SwMuon 2 pT: 96, eta: 0.80475, phi: 0.850848, Q: -1

Event 2548 BX 11
SwMuon 1 pT: 71, eta: -1.62038, phi: 2.72708, Q: 1
SwMuon 2 pT: 74.5, eta: 1.59862, phi: -0.359974, Q: -1

Event 2549 BX 100
SwMuon 1 pT: 140, eta: -0.641625, phi: -0.763581, Q: 1
SwMuon 2 pT: 140, eta: 0.641625, phi: 2.42164, Q: -1

Event 2550 BX 101
SwMuon 1 pT: 107.5, eta: -1.96837, phi: 2.45437, Q: 1
SwMuon 2 pT: 40, eta: 1.94662, phi: -0.64359, Q: -1

Event 2551 BX 110
SwMuon 1 pT: 86, eta: 0.511125, phi: -1.0472, Q: 1
SwMuon 2 pT: 89.5, eta: -0.511125, phi: 2.15985, Q: -1

Event 2552 BX 111
SwMuon 1 pT: 50.5, eta: -0.924375, phi: -2.53073, Q: 1
SwMuon 2 pT: 45.5, eta: 0.924375, phi: 0.719948, Q: -1

Event 2553 BX 0
SwMuon 1 pT: 35.5, eta: 0.924375, phi: 1.13446, Q: 1
SwMuon 2 pT: 40.5, eta: -0.97875, phi: -1.86532, Q: -1

Event 2554 BX 1
SwMuon 1 pT: 35, eta: 2.001, phi: 2.53073, Q: 1
SwMuon 2 pT: 37, eta: -2.0445, phi: -0.523599, Q: -1

Event 2555 BX 10
SwMuon 1 pT: 140, eta: 0.163125, phi: -1.82169, Q: 1
SwMuon 2 pT: 140, eta: -0.163125, phi: 1.35263, Q: -1

Event 2556 BX 11
SwMuon 1 pT: 29.5, eta: 1.59862, phi: -2.30165, Q: 1
SwMuon 2 pT: 45.5, eta: -1.59862, phi: 0.992656, Q: -1

Event 2557 BX 100
SwMuon 1 pT: 126, eta: 0.184875, phi: -3.14159, Q: 1
SwMuon 2 pT: 126, eta: -0.184875, phi: 0.043633, Q: -1

Event 2558 BX 101
SwMuon 1 pT: 86, eta: 0.36975, phi: 1.05811, Q: 1
SwMuon 2 pT: 70, eta: -0.36975, phi: -2.00713, Q: -1

Event 2559 BX 110
SwMuon 1 pT: 46.5, eta: -1.40287, phi: 1.8326, Q: 1
SwMuon 2 pT: 26, eta: 1.37025, phi: -1.18901, Q: -1

Event 2560 BX 111
SwMuon 1 pT: 140, eta: -0.728625, phi: -3.14159, Q: 1
SwMuon 2 pT: 140, eta: 0.696, phi: 0.043633, Q: -1

Event 2561 BX 0
SwMuon 1 pT: 126, eta: 0.054375, phi: 1.1781, Q: 1
SwMuon 2 pT: 99, eta: -0.076125, phi: -1.90895, Q: -1

Event 2562 BX 1
SwMuon 1 pT: 7.5, eta: -1.31588, phi: -2.63981, Q: 1
SwMuon 2 pT: 8, eta: 1.479, phi: 0.90539, Q: -1

Event 2563 BX 10
SwMuon 1 pT: 56, eta: 1.55512, phi: -1.13446, Q: 1
SwMuon 2 pT: 158, eta: -1.54425, phi: 2.05076, Q: 1

Event 2564 BX 11
SwMuon 1 pT: 89, eta: -0.554625, phi: -0.687223, Q: 1
SwMuon 2 pT: 81.5, eta: 0.554625, phi: 2.51982, Q: -1

Event 2565 BX 100
SwMuon 1 pT: 140, eta: 0.163125, phi: -0.556324, Q: 1
SwMuon 2 pT: 140, eta: -0.163125, phi: 2.61799, Q: -1

Event 2566 BX 101
SwMuon 1 pT: 108.5, eta: 0.36975, phi: 1.74533, Q: 1
SwMuon 2 pT: 140, eta: -0.36975, phi: -1.36354, Q: -1

Event 2567 BX 110
SwMuon 1 pT: 140, eta: 0.054375, phi: 0.021817, Q: 1
SwMuon 2 pT: 140, eta: 0, phi: -3.08705, Q: -1

Event 2568 BX 111
SwMuon 1 pT: 13, eta: -1.88137, phi: -0.0763583, Q: 1
SwMuon 2 pT: 69, eta: 1.8705, phi: 3.11978, Q: -1

Event 2569 BX 0
SwMuon 1 pT: 82.5, eta: -1.45725, phi: -2.27984, Q: 1
SwMuon 2 pT: 72.5, eta: 1.45725, phi: 0.927206, Q: -1

Event 2570 BX 1
SwMuon 1 pT: 50.5, eta: -1.25063, phi: -2.72708, Q: 1
SwMuon 2 pT: 100.5, eta: 1.31588, phi: 0.479966, Q: -1

Event 2571 BX 10
SwMuon 1 pT: 5.5, eta: 1.31588, phi: -3.04342, Q: 1
SwMuon 2 pT: 30.5, eta: -1.25063, phi: 0.261799, Q: -1

Event 2572 BX 11
SwMuon 1 pT: 38, eta: 2.18587, phi: -0.556324, Q: 1
SwMuon 2 pT: 81, eta: -2.2185, phi: 2.6289, Q: -1

Event 2573 BX 100
SwMuon 1 pT: 15.5, eta: -0.511125, phi: 0.207258, Q: 1
SwMuon 2 pT: 13.5, eta: 0.511125, phi: -2.55254, Q: -1

Event 2574 BX 101
SwMuon 1 pT: 27, eta: 0.228375, phi: 1.81078, Q: 1
SwMuon 2 pT: 31.5, eta: -0.261, phi: -1.14537, Q: -1

Event 2575 BX 110
SwMuon 1 pT: 55, eta: 2.09888, phi: 0.818123, Q: 1
SwMuon 2 pT: 63, eta: -2.1315, phi: -2.24711, Q: -1

Event 2576 BX 111
SwMuon 1 pT: 15, eta: 2.03362, phi: -2.82525, Q: -1
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2577 BX 0
SwMuon 1 pT: 140, eta: 0.163125, phi: 2.20348, Q: 1
SwMuon 2 pT: 140, eta: -0.184875, phi: -0.894481, Q: -1

Event 2578 BX 1
SwMuon 1 pT: 111, eta: -0.054375, phi: 3.03251, Q: 1
SwMuon 2 pT: 99, eta: 0.054375, phi: -0.0545413, Q: -1

Event 2579 BX 10
SwMuon 1 pT: 62, eta: -1.93575, phi: -0.970839, Q: 1
SwMuon 2 pT: 69, eta: 1.92488, phi: 2.21439, Q: -1

Event 2580 BX 11
SwMuon 1 pT: 60.5, eta: 0.924375, phi: -1.9635, Q: 1
SwMuon 2 pT: 70.5, eta: -0.924375, phi: 1.24355, Q: -1

Event 2581 BX 100
SwMuon 1 pT: 31.5, eta: -1.63125, phi: -0.949022, Q: 1
SwMuon 2 pT: 39.5, eta: 1.6095, phi: 2.27984, Q: -1

Event 2582 BX 101
SwMuon 1 pT: 25, eta: -1.71825, phi: 1.13446, Q: 1
SwMuon 2 pT: 28.5, eta: 1.71825, phi: -1.86532, Q: -1

Event 2583 BX 110
SwMuon 1 pT: 140, eta: 0.10875, phi: -0.305432, Q: 1
SwMuon 2 pT: 140, eta: -0.10875, phi: 2.87979, Q: -1

Event 2584 BX 111
SwMuon 1 pT: 30.5, eta: -1.31588, phi: 1.13446, Q: 1
SwMuon 2 pT: 25.5, eta: 1.31588, phi: -1.88714, Q: -1

Event 2585 BX 0
SwMuon 1 pT: 105, eta: -0.10875, phi: -1.87623, Q: 1
SwMuon 2 pT: 84, eta: 0.076125, phi: 1.31991, Q: -1

Event 2586 BX 1
SwMuon 1 pT: 30.5, eta: -1.0005, phi: 2.84707, Q: 1
SwMuon 2 pT: 20.5, eta: 1.07662, phi: -0.0654503, Q: -1

Event 2587 BX 10
SwMuon 1 pT: 13, eta: -1.55512, phi: 1.62534, Q: 1
SwMuon 2 pT: 12.5, eta: 1.57687, phi: -1.23264, Q: -1

Event 2588 BX 11
SwMuon 1 pT: 57, eta: -0.10875, phi: -0.0872663, Q: 1
SwMuon 2 pT: 42, eta: 0.06525, phi: -3.09796, Q: -1

Event 2589 BX 100
SwMuon 1 pT: 0, eta: 0, phi: 0, Q: 0
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2590 BX 101
SwMuon 1 pT: 70.5, eta: -1.02225, phi: 0.392699, Q: 1
SwMuon 2 pT: 80.5, eta: 1.02225, phi: -2.68344, Q: -1

Event 2591 BX 110
SwMuon 1 pT: 140, eta: -0.641625, phi: -0.959931, Q: 1
SwMuon 2 pT: 140, eta: 0.641625, phi: 2.2362, Q: -1

Event 2592 BX 111
SwMuon 1 pT: 0, eta: 0, phi: 0, Q: 0
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2593 BX 0
SwMuon 1 pT: 16, eta: 2.22937, phi: -0.31634, Q: 1
SwMuon 2 pT: 12, eta: -2.262, phi: 3.0216, Q: -1

Event 2594 BX 1
SwMuon 1 pT: 57.5, eta: -2.19675, phi: -1.14537, Q: 1
SwMuon 2 pT: 45.5, eta: 2.18587, phi: 2.03985, Q: -1

Event 2595 BX 10
SwMuon 1 pT: 178, eta: -1.6095, phi: 0.054542, Q: 1
SwMuon 2 pT: 62.5, eta: 1.59862, phi: -3.03251, Q: -1

Event 2596 BX 11
SwMuon 1 pT: 35.5, eta: -1.31588, phi: 2.90161, Q: 1
SwMuon 2 pT: 30.5, eta: 1.31588, phi: -0.130899, Q: -1

Event 2597 BX 100
SwMuon 1 pT: 111, eta: 0.554625, phi: -3.14159, Q: 1
SwMuon 2 pT: 99, eta: -0.576375, phi: 0.054542, Q: -1

Event 2598 BX 101
SwMuon 1 pT: 12, eta: 1.9575, phi: -2.66163, Q: 1
SwMuon 2 pT: 115, eta: -1.99012, phi: 0.534507, Q: -1

Event 2599 BX 110
SwMuon 1 pT: 0, eta: 0, phi: 0, Q: 0
SwMuon 2 pT: 49, eta: 2.436, phi: 2.00713, Q: -1

Event 2600 BX 111
SwMuon 1 pT: 0, eta: 0, phi: 0, Q: 0
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2601 BX 0
SwMuon 1 pT: 131, eta: -0.163125, phi: 1.98531, Q: 1
SwMuon 2 pT: 140, eta: 0.163125, phi: -1.10174, Q: -1

Event 2602 BX 1
SwMuon 1 pT: 12, eta: -0.36975, phi: -1.12356, Q: 1
SwMuon 2 pT: 12, eta: 0.41325, phi: 2.498, Q: -1

Event 2603 BX 10
SwMuon 1 pT: 55.5, eta: -1.76175, phi: -0.894481, Q: 1
SwMuon 2 pT: 55.5, eta: 1.76175, phi: 2.30165, Q: -1

Event 2604 BX 11
SwMuon 1 pT: 77, eta: 0.315375, phi: 3.01069, Q: 1
SwMuon 2 pT: 77, eta: -0.315375, phi: -0.0545413, Q: -1

Event 2605 BX 100
SwMuon 1 pT: 255.5, eta: -1.68562, phi: 1.9635, Q: 1
SwMuon 2 pT: 51, eta: 1.71825, phi: -1.07992, Q: -1

Event 2606 BX 101
SwMuon 1 pT: 30.5, eta: -1.07662, phi: -2.81434, Q: -1
SwMuon 2 pT: 70.5, eta: 1.12013, phi: 0.392699, Q: -1

Event 2607 BX 110
SwMuon 1 pT: 140, eta: 0.41325, phi: -1.69079, Q: 1
SwMuon 2 pT: 140, eta: -0.41325, phi: 1.48353, Q: -1

Event 2608 BX 111
SwMuon 1 pT: 140, eta: -0.41325, phi: -1.64715, Q: 1
SwMuon 2 pT: 140, eta: 0.45675, phi: 1.51626, Q: -1

Event 2609 BX 0
SwMuon 1 pT: 120.5, eta: 1.02225, phi: 2.66163, Q: 1
SwMuon 2 pT: 120.5, eta: -1.02225, phi: -0.436332, Q: -1

Event 2610 BX 1
SwMuon 1 pT: 45.5, eta: 1.92488, phi: 2.39983, Q: 1
SwMuon 2 pT: 40, eta: -1.93575, phi: -0.676315, Q: -1

Event 2611 BX 10
SwMuon 1 pT: 140.5, eta: -1.19625, phi: 1.00356, Q: 1
SwMuon 2 pT: 120.5, eta: 1.19625, phi: -2.08349, Q: -1

Event 2612 BX 11
SwMuon 1 pT: 38.5, eta: -0.054375, phi: -1.07992, Q: 1
SwMuon 2 pT: 37, eta: 0.054375, phi: 2.20348, Q: -1

Event 2613 BX 100
SwMuon 1 pT: 26.5, eta: -2.24025, phi: -1.309, Q: 1
SwMuon 2 pT: 16, eta: 2.22937, phi: 1.89805, Q: -1

Event 2614 BX 101
SwMuon 1 pT: 66, eta: 2.41425, phi: -1.37445, Q: 1
SwMuon 2 pT: 55.5, eta: -2.44688, phi: 1.81078, Q: -1

Event 2615 BX 110
SwMuon 1 pT: 78.5, eta: -1.67475, phi: -0.174532, Q: 1
SwMuon 2 pT: 55, eta: 1.66387, phi: 3.01069, Q: -1

Event 2616 BX 111
SwMuon 1 pT: 79.5, eta: -1.84875, phi: 0.021817, Q: -1
SwMuon 2 pT: 55.5, eta: 1.827, phi: -3.07614, Q: -1

Event 2617 BX 0
SwMuon 1 pT: 28, eta: 2.41425, phi: 0.163625, Q: 1
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2618 BX 1
SwMuon 1 pT: 140, eta: -0.880875, phi: 0.174533, Q: 1
SwMuon 2 pT: 120.5, eta: 0.84825, phi: -2.92343, Q: -1

Event 2619 BX 10
SwMuon 1 pT: 37.5, eta: 1.71825, phi: 0.207258, Q: 1
SwMuon 2 pT: 48.5, eta: -1.72913, phi: -2.84707, Q: -1

Event 2620 BX 11
SwMuon 1 pT: 111.5, eta: -0.880875, phi: -0.338157, Q: 1
SwMuon 2 pT: 90.5, eta: 0.84825, phi: 2.85798, Q: -1

Event 2621 BX 100
SwMuon 1 pT: 25.5, eta: -1.31588, phi: 0.77449, Q: 1
SwMuon 2 pT: 29, eta: 1.45725, phi: -2.24711, Q: -1

Event 2622 BX 101
SwMuon 1 pT: 0, eta: 0, phi: 0, Q: 0
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2623 BX 110
SwMuon 1 pT: 72.5, eta: -0.261, phi: 2.24711, Q: 1
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2624 BX 111
SwMuon 1 pT: 25, eta: 1.50075, phi: -0.905389, Q: 1
SwMuon 2 pT: 48, eta: -1.50075, phi: 2.41074, Q: -1

Event 2625 BX 0
SwMuon 1 pT: 17.5, eta: 1.80525, phi: -1.86532, Q: 1
SwMuon 2 pT: 27, eta: -1.80525, phi: 1.47262, Q: -1

Event 2626 BX 1
SwMuon 1 pT: 99, eta: -0.76125, phi: -0.83994, Q: 1
SwMuon 2 pT: 99, eta: 0.76125, phi: 2.3671, Q: -1

Event 2627 BX 10
SwMuon 1 pT: 3, eta: 0.641625, phi: 1.309, Q: -1
SwMuon 2 pT: 45.5, eta: -0.609, phi: -1.7126, Q: -1

Event 2628 BX 11
SwMuon 1 pT: 0, eta: 0, phi: 0, Q: 0
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2629 BX 100
SwMuon 1 pT: 140, eta: -0.36975, phi: 2.35619, Q: 1
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2630 BX 101
SwMuon 1 pT: 27.5, eta: 0.10875, phi: 1.7017, Q: 1
SwMuon 2 pT: 42, eta: -0.076125, phi: -1.31991, Q: -1

Event 2631 BX 110
SwMuon 1 pT: 29, eta: -1.75087, phi: 1.19991, Q: 1
SwMuon 2 pT: 23.5, eta: 1.71825, phi: -1.72351, Q: -1

Event 2632 BX 111
SwMuon 1 pT: 80, eta: 0.228375, phi: -0.796306, Q: 1
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2633 BX 0
SwMuon 1 pT: 12.5, eta: -0.924375, phi: 2.99978, Q: 1
SwMuon 2 pT: 14.5, eta: 0.859125, phi: 0.283616, Q: -1

Event 2634 BX 1
SwMuon 1 pT: 34.5, eta: -0.41325, phi: 2.65072, Q: 1
SwMuon 2 pT: 44, eta: 0.45675, phi: -0.338157, Q: -1

Event 2635 BX 10
SwMuon 1 pT: 40, eta: -0.728625, phi: 1.74533, Q: 1
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2636 BX 11
SwMuon 1 pT: 45.5, eta: 1.8705, phi: 0.610865, Q: 1
SwMuon 2 pT: 61, eta: -1.8705, phi: -2.46528, Q: -1

Event 2637 BX 100
SwMuon 1 pT: 111, eta: 0.554625, phi: 1.50535, Q: 1
SwMuon 2 pT: 126, eta: -0.554625, phi: -1.60352, Q: -1

Event 2638 BX 101
SwMuon 1 pT: 129, eta: -0.696, phi: 1.09083, Q: 1
SwMuon 2 pT: 112, eta: 0.685125, phi: -2.00713, Q: -1

Event 2639 BX 110
SwMuon 1 pT: 16.5, eta: 2.14237, phi: 0.796306, Q: 1
SwMuon 2 pT: 17, eta: -2.19675, phi: -2.20348, Q: -1

Event 2640 BX 111
SwMuon 1 pT: 24, eta: 2.28375, phi: 1.95259, Q: 1
SwMuon 2 pT: 23, eta: -2.29463, phi: -1.10174, Q: -1

Event 2641 BX 0
SwMuon 1 pT: 14, eta: -2.06625, phi: 0.927206, Q: 1
SwMuon 2 pT: 27, eta: 2.05538, phi: -2.06167, Q: -1

Event 2642 BX 1
SwMuon 1 pT: 40, eta: -0.641625, phi: 2.57436, Q: 1
SwMuon 2 pT: 38.5, eta: 0.641625, phi: -0.403607, Q: -1

Event 2643 BX 10
SwMuon 1 pT: 75, eta: 0.76125, phi: 0.283616, Q: 1
SwMuon 2 pT: 48.5, eta: -0.728625, phi: -2.7598, Q: -1

Event 2644 BX 11
SwMuon 1 pT: 0, eta: 0, phi: 0, Q: 0
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2645 BX 100
SwMuon 1 pT: 41, eta: 1.92488, phi: -0.0545413, Q: 1
SwMuon 2 pT: 69, eta: -1.92488, phi: 3.10887, Q: -1

Event 2646 BX 101
SwMuon 1 pT: 0, eta: 0, phi: 0, Q: 0
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2647 BX 110
SwMuon 1 pT: 112, eta: 0.36975, phi: -2.37801, Q: 1
SwMuon 2 pT: 140, eta: -0.36975, phi: 0.807215, Q: -1

Event 2648 BX 111
SwMuon 1 pT: 22, eta: -1.93575, phi: -2.94524, Q: 1
SwMuon 2 pT: 73, eta: 1.92488, phi: 0.283616, Q: -1

Event 2649 BX 0
SwMuon 1 pT: 0, eta: 0, phi: 0, Q: 0
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2650 BX 1
SwMuon 1 pT: 15.5, eta: 0.880875, phi: -1.39626, Q: 1
SwMuon 2 pT: 4, eta: -0.880875, phi: 2.07258, Q: 1

Event 2651 BX 10
SwMuon 1 pT: 52, eta: -1.63125, phi: 2.68344, Q: 1
SwMuon 2 pT: 130, eta: 1.6095, phi: -0.392699, Q: -1

Event 2652 BX 11
SwMuon 1 pT: 82, eta: -2.3925, phi: -3.04342, Q: 1
SwMuon 2 pT: 63, eta: 2.38162, phi: 0.152716, Q: -1

Event 2653 BX 100
SwMuon 1 pT: 73, eta: 1.64213, phi: 1.88714, Q: 1
SwMuon 2 pT: 87, eta: -1.63125, phi: -1.19991, Q: -1

Event 2654 BX 101
SwMuon 1 pT: 140, eta: 0.511125, phi: 0.829031, Q: 1
SwMuon 2 pT: 131, eta: -0.424125, phi: -2.26893, Q: -1

Event 2655 BX 110
SwMuon 1 pT: 140, eta: -0.41325, phi: -3.05433, Q: 1
SwMuon 2 pT: 140, eta: 0.45675, phi: 0.119991, Q: -1

Event 2656 BX 111
SwMuon 1 pT: 111, eta: 0.511125, phi: 0.06545, Q: 1
SwMuon 2 pT: 99, eta: -0.554625, phi: -3.0216, Q: -1

Event 2657 BX 0
SwMuon 1 pT: 120, eta: 0.45675, phi: -2.92343, Q: 1
SwMuon 2 pT: 140, eta: -0.511125, phi: 0.239983, Q: -1

Event 2658 BX 1
SwMuon 1 pT: 63.5, eta: -1.84875, phi: 2.93433, Q: 1
SwMuon 2 pT: 6.5, eta: 1.83788, phi: -0.141808, Q: -1

Event 2659 BX 10
SwMuon 1 pT: 45, eta: 0.315375, phi: -2.25802, Q: 1
SwMuon 2 pT: 0, eta: 0, phi: 0, Q: 0

Event 2660 BX 11
SwMuon 1 pT: 35, eta: 1.97925, phi: 1.31991, Q: 1
SwMuon 2 pT: 39.5, eta: -1.99012, phi: -1.73442, Q: -1

Event 2661 BX 100
SwMuon 1 pT: 25.5, eta: -1.31588, phi: 2.25802, Q: 1
SwMuon 2 pT: 45.5, eta: 1.31588, phi: -0.785398, Q: -1

Event 2662 BX 101
