07-Jun-2018 02:14:49 CDT  Initiating request to open file file:/eos/uscms/store/user/dildick/MUO_PhaseIITDRSpring17GS_GEN_SIM_v5/MUO_PhaseIITDRSpring17GS_DIGI_L1_v3/180601_214811/0000/out_digi_1.root
07-Jun-2018 02:14:53 CDT  Successfully opened file file:/eos/uscms/store/user/dildick/MUO_PhaseIITDRSpring17GS_GEN_SIM_v5/MUO_PhaseIITDRSpring17GS_DIGI_L1_v3/180601_214811/0000/out_digi_1.root
Begin processing the 1st record. Run 1, Event 1, LumiSection 1 at 07-Jun-2018 02:14:54.873 CDT
MuonO2 140.500000 -1.315875 6.010478 -1.000000
Begin processing the 73rd record. Run 1, Event 73, LumiSection 1 at 07-Jun-2018 02:14:54.890 CDT
MuonO1 200.500000 -1.196250 1.658063 1.000000
MuonE2 121.500000 1.261500 4.843289 -1.000000
Begin processing the 74th record. Run 1, Event 74, LumiSection 1 at 07-Jun-2018 02:14:54.890 CDT
MuonO1 90.500000 1.250625 1.767146 -1.000000
MuonO2 200.500000 -1.315875 4.865105 1.000000
Begin processing the 75th record. Run 1, Event 75, LumiSection 1 at 07-Jun-2018 02:14:54.891 CDT
MuonE1 45.000000 1.924875 5.639595 -1.000000
MuonE2 79.500000 -1.957500 2.443461 1.000000
Begin processing the 76th record. Run 1, Event 76, LumiSection 1 at 07-Jun-2018 02:14:54.891 CDT
MuonB1 139.500000 0.456750 0.981748 1.000000
MuonB2 140.000000 -0.413250 4.156065 -1.000000
Begin processing the 77th record. Run 1, Event 77, LumiSection 1 at 07-Jun-2018 02:14:54.891 CDT
MuonB1 15.000000 0.456750 1.690788 -1.000000
MuonB2 14.500000 -0.511125 4.483315 1.000000
Begin processing the 78th record. Run 1, Event 78, LumiSection 1 at 07-Jun-2018 02:14:54.891 CDT
MuonB1 105.000000 -0.511125 1.308997 1.000000
MuonB2 111.500000 -0.489375 1.308997 1.000000
Begin processing the 79th record. Run 1, Event 79, LumiSection 1 at 07-Jun-2018 02:14:54.891 CDT
MuonB1 44.500000 0.685125 1.821687 1.000000
MuonB2 38.500000 -0.641625 5.094180 -1.000000
Begin processing the 80th record. Run 1, Event 80, LumiSection 1 at 07-Jun-2018 02:14:54.892 CDT
MuonE1 20.500000 2.164125 2.018037 -1.000000
MuonE2 17.500000 -2.131500 5.050547 1.000000
Begin processing the 81st record. Run 1, Event 81, LumiSection 1 at 07-Jun-2018 02:14:54.892 CDT
MuonO1 14.500000 -1.315875 4.265148 1.000000
MuonE2 130.500000 1.326750 1.145372 -1.000000
Begin processing the 82nd record. Run 1, Event 82, LumiSection 1 at 07-Jun-2018 02:14:54.892 CDT
MuonO1 30.500000 1.315875 2.596177 1.000000
